"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-05-31,82523,"55963","MN","Red Wing","Goodhue County","Pine Island",11090,230700,0.00786369593709043,0.0140659340659341,0.0980485483103284,0.0755307074552936,0.0310635204391185,"2019-05","2019-Q2",230700,0,"2019-05"
2019-05-31,99666,"98257","WA","Mount Vernon-Anacortes","Skagit County","La Conner",11091,350800,0.0206575501891184,0.0744257274119449,0.203843514070007,0.0945463884646591,0.0191104500010109,"2019-05","2019-Q2",350800,0,"2019-05"
2019-05-31,60093,"06026","CT","Hartford-West Hartford-East Hartford","Hartford County","East Granby",11092,257600,0.00743058271411811,0.0206022187004754,0.0258861011549184,0.0115712032068072,-0.00104213837327016,"2006-03","2006-Q1",282100,-0.086848635235732,"2005-01"
2019-05-31,64434,"16056","PA","Pittsburgh","Butler County","Clinton",11093,214300,0.00327715355805243,0.0042174320524836,0.0624690133862172,0.0438676422383375,0.0258678234596652,"2019-05","2019-Q2",214300,0,"2019-05"
2019-05-31,85583,"62615","IL","Springfield","Sangamon County","Auburn",11094,115000,0.009657594381036,0.0258697591436218,0.00349040139616056,0.0150949896846884,0.0143790431575193,"2016-10","2016-Q4",119300,-0.0360435875943001,"2016-06"
2019-05-31,88851,"71001","LA",,"Bienville Parish","Arcadia",11095,66500,-0.00597907324364723,-0.0206185567010309,0.0657051282051282,0.0532727685830905,0.0206626813326733,"2019-02","2019-Q1",67900,-0.0206185567010309,"2018-12"
2019-05-31,69984,"28480","NC","Wilmington","New Hanover County","Wrightsville Beach",11096,878500,0.00136783312435883,0.0173711638679792,0.118253564154786,0.052869144304885,-0.0183459535056111,"2007-11","2007-Q4",1231600,-0.286700227346541,
2019-05-31,87781,"67871","KS",,"Scott County","Scott City",11097,93700,-0.00212992545260916,-0.00530785562632696,-0.00106609808102345,0.024795033647014,,"2017-06","2017-Q2",96300,-0.0269989615784008,"2017-03"
2019-05-31,95168,"86324","AZ","Prescott","Yavapai County","Clarkdale",11098,269400,-0.00846521899153478,-0.0149908592321755,0.0286368843069874,0.0787662106655294,0.0284503203286215,"2006-09","2006-Q3",293900,-0.0833616876488601,"2006-04"
2019-05-31,67034,"21776","MD","Baltimore-Columbia-Towson","Carroll County","New Windsor",11099,307600,-0.00549628192693178,-0.0125200642054575,0.0088553624139062,0.0246035247819716,0.00590932303315661,"2006-08","2006-Q3",361300,-0.148629947412123,"2005-01"
2019-05-31,71171,"30521","GA",,"Franklin County","Carnesville",11100,157500,0.00127145581691036,0,0.0736196319018405,0.0680956089781846,0.0258693929780522,"2019-05","2019-Q2",157500,0,"2019-05"
2019-05-31,58806,"02557","MA","Vineyard Haven","Dukes County","Vineyard Haven",11101,604500,-0.00379037574159525,-0.0204180845892076,0.0237087214225233,0.0511305054906168,0.033452939364278,"2019-01","2019-Q1",621300,-0.0270400772573636,"2018-10"
2019-05-31,67957,"24064","VA","Roanoke","Botetourt County","Blue Ridge",11102,198000,0.0050761421319797,0.00917431192660551,0.0673854447439353,0.0327924560743482,0.00868354155370965,"2019-05","2019-Q2",198000,0,"2019-05"
2019-05-31,63736,"14801","NY","Corning","Steuben County","Addison",11103,81900,-0.00243605359317905,-0.015625,-0.0168067226890756,0.0238362555396097,0.0275664856754414,"2018-09","2018-Q3",84200,-0.0273159144893112,"2018-04"
2019-05-31,65191,"17814","PA","Scranton--Wilkes-Barre--Hazleton","Lackawanna County","Benton",11104,138600,-0.00716332378223496,-0.0232558139534884,-0.0163236337828247,0.053115222727774,0.0303315806261404,"2018-12","2018-Q4",143500,-0.0341463414634146,"2018-04"
2019-05-31,72114,"32619","FL","Gainesville","Gilchrist County","Bell",11105,129400,0.0133124510571652,0.016496465043205,0.0892255892255892,0.0907822232970328,0.0284992308786607,"2019-05","2019-Q2",129400,0,"2019-05"
2019-05-31,72927,"33946","FL","Punta Gorda","Charlotte County","Port Charlotte",11106,470800,-0.0109243697478992,-0.0272727272727273,0.0356357237131544,0.0643366916382462,0.00511104971247067,"2006-10","2006-Q4",644700,-0.269737862571739,"2004-03"
2019-05-31,65657,"18947","PA","Philadelphia-Camden-Wilmington","Bucks County","Plumstead",11107,427200,-0.00349895031490553,-0.00904662491301322,0.0137636449928809,0.0262437753164371,0.00961913097685918,"2005-12","2005-Q4",442200,-0.033921302578019,"2005-06"
2019-05-31,67421,"22849","VA",,"Page County","Shenandoah",11108,138700,0.00726216412490922,0.00726216412490922,-0.00502152080344333,0.0414681832769899,0.00829718887480824,"2007-07","2007-Q3",151300,-0.0832782551222736,"2006-11"
2019-05-31,74582,"38006","TN","Jackson","Crockett County","Bells",11109,93100,0.00215285252960172,0.00976138828633406,0.080046403712297,0.0450229202489731,0.0218539822617072,"2019-05","2019-Q2",93100,0,"2019-05"
2019-05-31,63434,"14131","NY","Buffalo-Cheektowaga-Niagara Falls","Niagara County","Ransomville",11110,164400,-0.00963855421686747,-0.0340775558166862,-0.0167464114832536,0.0444036809497923,0.0367444510072401,"2018-11","2018-Q4",173100,-0.0502599653379549,"2018-02"
2019-05-31,59820,"05089","VT","Claremont-Lebanon","Windsor County","Windsor",11111,161600,-0.00308451573103023,-0.0128283445326817,0.0234325522482584,0.00375479903900655,0.00404912949651348,"2007-03","2007-Q1",182800,-0.115973741794311,"2006-01"
2019-05-31,58622,"02108","MA","Boston-Cambridge-Newton","Suffolk County","Boston",11112,1005800,-0.00317145688800793,0.00741185897435897,0.0650148242270224,0.0814035010873571,0.060346662408058,"2019-04","2019-Q2",1009000,-0.00317145688800793,"2019-03"
2019-05-31,64456,"16121","PA","Youngstown-Warren-Boardman","Mercer County","Farrell",11113,35500,-0.011142061281337,-0.0193370165745856,-0.0353260869565217,-0.0307494608254193,-0.0166731309448406,"2003-08","2003-Q3",76600,-0.536553524804178,"1998-04"
2019-05-31,60224,"06250","CT","Hartford-West Hartford-East Hartford","Tolland County","Mansfield",11114,216400,-0.00688389169343736,-0.020814479638009,-0.00824931255728689,0.0123683718313989,-0.00415484192674509,"2006-07","2006-Q3",247600,-0.126009693053312,"2004-07"
2019-05-31,88732,"70657","LA","DeRidder","Beauregard Parish","Ragley",11115,124400,0.0146818923327896,0.00484652665589661,0.0798611111111111,0.0746328966048624,0.0477859672957994,"2019-05","2019-Q2",124400,0,"2019-05"
2019-05-31,77108,"44280","OH","Cleveland-Elyria","Medina County","Valley City",11116,272100,-0.000734484024972457,0.00554323725055432,0.0695754716981132,0.0632928505083039,0.0295776735881677,"2019-04","2019-Q2",272300,-0.000734484024972457,"2019-04"
2019-05-31,58827,"02635","MA","Barnstable Town","Barnstable County","Barnstable",11117,482600,-0.00103498240529911,-0.011470708725932,0.0371803137760585,0.0468244101563335,0.0254377585239915,"2019-01","2019-Q1",490000,-0.0151020408163265,"2018-10"
