"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2019-05-31,274772,"Northeast Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",0,328200,-0.0185406698564593,-0.0366891693572058,0.039265357821406,0.114348523306798,0.0629750910150979,"2019-02","2019-Q1",340700,-0.0366891693572058,"2018-12"
2019-05-31,192689,"Paradise","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",1,262000,-0.00606980273141123,-0.00832702498107494,0.0866860223973455,0.10658258780594,0.053554702250149,"2006-07","2006-Q3",299100,-0.124038783015714,"2005-02"
2019-05-31,270958,"Upper West Side","NY","New York-Newark-Jersey City","New York County","New York",2,1290800,-0.00905880546599109,-0.0246335197219284,-0.0796434937611408,-0.00131183413452174,0.0268759666959983,"2017-07","2017-Q3",1475000,-0.124881355932203,"2014-05"
2019-05-31,118208,"South Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",3,487100,0.00370904595095817,0.00682100041339396,0.053416955017301,0.109516913143791,0.0653663146585626,"2019-05","2019-Q2",487100,0,"2019-05"
2019-05-31,270957,"Upper East Side","NY","New York-Newark-Jersey City","New York County","New York",4,1249300,-0.00967102655568767,-0.0232976311469002,-0.0986291486291486,0.00138248635219318,0.0195394591496831,"2017-06","2017-Q2",1398600,-0.106749606749607,"2014-06"
2019-05-31,192820,"Sunrise Manor","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",5,225400,-0.00309597523219814,-0.000886524822695035,0.134373427277302,0.123175871045034,0.0660490947448562,"2006-09","2006-Q3",259400,-0.131071703932151,"2005-07"
2019-05-31,192796,"Spring Valley","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",6,275600,-0.00541320822807651,-0.0107681263460158,0.0632716049382716,0.0991354386604428,0.0564790839429139,"2006-06","2006-Q2",315400,-0.126188966391883,"2004-12"
2019-05-31,268496,"Southeast Los Angeles","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",7,399200,0.00452944136889784,0.0188871873404798,0.0936986301369863,0.106019148141038,0.0661405940048363,"2007-04","2007-Q2",400400,-0.002997002997003,"2007-03"
2019-05-31,194430,"East New York","NY","New York-Newark-Jersey City","Kings County","New York",8,435100,-0.00389194139194139,-0.0149422685080371,0.0632942326490714,0.0811868547495895,0.0314928642263812,"2018-12","2018-Q4",444800,-0.0218075539568345,"2018-10"
2019-05-31,112547,"Paradise Valley","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",9,342000,-0.0026246719160105,-0.0026246719160105,0.0458715596330275,0.0569263317976725,0.0452962130795931,"2006-05","2006-Q2",363600,-0.0594059405940594,"2005-11"
2019-05-31,198687,"Washington Heights","NY","New York-Newark-Jersey City","New York County","New York",10,648200,-0.0193645990922844,-0.0289138576779026,0.0356286946796613,0.0377399485214978,,"2018-11","2018-Q4",672900,-0.0367067914994799,"2018-09"
2019-05-31,111818,"Deer Valley","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",11,252900,-0.000790201501382853,-0.00354609929078014,0.0411692054343351,0.0742201975187615,0.0456111314869043,"2006-05","2006-Q2",268000,-0.0563432835820896,"2005-11"
2019-05-31,267955,"North Mountain","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",12,216000,-0.00277008310249307,-0.00506678949792722,0.0510948905109489,0.0837202307866136,0.0550442325081444,"2006-06","2006-Q2",223300,-0.0326914464845499,"2006-02"
2019-05-31,272816,"Astoria","NY","New York-Newark-Jersey City","Queens County","New York",13,861300,0.00513478818998716,0.0107968548292454,0.0763559110222444,0.0867907455856633,0.0514533606738907,"2019-05","2019-Q2",861300,0,"2019-05"
2019-05-31,273698,"Far North","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",14,391700,-0.00659396398681207,-0.0138469284994965,0.0359693202856387,0.0902383190237765,0.0523739621871038,"2019-02","2019-Q1",397200,-0.0138469284994965,"2019-01"
2019-05-31,272902,"Bedford Stuyvesant","NY","New York-Newark-Jersey City","Kings County","New York",15,808700,0.00622122682593007,0.00597089190197786,0.00659696290764252,0.0976229168790752,0.0678384333074979,"2018-10","2018-Q4",840200,-0.0374910735539157,"2018-06"
2019-05-31,199001,"Williamsburg","NY","New York-Newark-Jersey City","Kings County","New York",16,914400,0.00252165332748602,0.021105527638191,0.027184902269153,0.0396599669559949,0.0534202396760419,"2019-05","2019-Q2",914400,0,"2019-05"
2019-05-31,32059,"Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",17,883200,0.00204220558202859,-0.00372250423011844,0.0637119113573407,0.0905779532084283,0.0577848288085399,"2019-02","2019-Q1",886500,-0.00372250423011844,"2019-01"
2019-05-31,267908,"Camelback East","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",18,334200,-0.00594883997620464,-0.0150309460654288,0.0346749226006192,0.0834040890514613,0.0574305558492663,"2019-02","2019-Q1",339300,-0.0150309460654288,"2018-11"
2019-05-31,194737,"Flatbush","NY","New York-Newark-Jersey City","Kings County","New York",19,1028200,0.0211540371437084,0.0425877104035693,0.0472601344469342,0.0958203431700282,0.0619661197030592,"2018-10","2018-Q4",1082400,-0.0500739098300074,"2018-08"
2019-05-31,275473,"Southeast Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",20,133600,-0.0111028867505551,-0.0183688464364438,0.109634551495017,0.151818921728151,0.0655585545458115,"2019-03","2019-Q1",136400,-0.0205278592375367,"2019-01"
2019-05-31,272734,"Alhambra","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",21,189300,0.000528541226215645,0.000528541226215645,0.058133035215204,0.111668114906416,0.0664309809938395,"2007-06","2007-Q2",204500,-0.0743276283618582,"2006-02"
2019-05-31,403222,"Crown Heights","NY","New York-Newark-Jersey City","Kings County","New York",22,963000,-0.0037243947858473,-0.0103792004932689,-0.0288422751109318,0.0877444728015875,0.065690674313712,"2017-03","2017-Q1",1007700,-0.0443584400119083,"2016-09"
2019-05-31,25294,"Jamaica","NY","New York-Newark-Jersey City","Queens County","New York",23,457900,-0.00715524718126626,-0.00780065005417118,0.0643886564388656,0.0639277288602202,0.0281503657987103,"2019-03","2019-Q1",462900,-0.010801468999784,"2019-01"
2019-05-31,275237,"Roosevelt","CA","Fresno","Fresno County","Fresno",24,190500,0.00421718502899315,0.0132978723404255,0.117957746478873,0.0851561969691261,0.0501351943630544,"2006-07","2006-Q3",242300,-0.213784564589352,"2005-04"
2019-05-31,273566,"East Side","TX","El Paso","El Paso County","El Paso",25,132800,-0.0052434456928839,-0.00895522388059702,0.049802371541502,0.0237399126136972,0.00631318309785045,"2007-11","2007-Q4",137100,-0.0313639679066375,"2007-06"
2019-05-31,35521,"Enterprise","NV","Las Vegas-Henderson-Paradise","Clark County","Las Vegas",26,306200,-0.00455136540962289,-0.00455136540962289,0.0766526019690577,0.0824992227569359,0.047835290528687,"2006-06","2006-Q2",359100,-0.147312726260095,"2004-11"
2019-05-31,343222,"Williamsbridge","NY","New York-Newark-Jersey City","Bronx County","New York",27,443800,0.00612106098390388,0.012779552715655,0.0816475749451621,0.0671973937784662,0.0330846921960168,"2019-05","2019-Q2",443800,0,"2019-05"
2019-05-31,270828,"East Harlem","NY","New York-Newark-Jersey City","New York County","New York",28,806200,-0.00530536705737199,-0.0130982984453421,-0.0354151710935631,0.0422232801624891,0.0364655875550681,"2018-05","2018-Q2",835800,-0.0354151710935631,"2017-05"
2019-05-31,274742,"North Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",29,568200,-0.0012304447178766,-0.00490367775831874,0.0302810516772439,0.0354805816868189,0.0249485033685319,"2006-03","2006-Q1",667000,-0.148125937031484,"2005-06"
2019-05-31,267971,"South Mountain","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",30,196500,-0.00152439024390244,-0.00506329113924051,0.0868362831858407,0.113484390809728,0.0666216360343452,"2007-01","2007-Q1",207400,-0.0525554484088717,"2006-04"
2019-05-31,273565,"East San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",31,731200,-0.0129589632829374,-0.0419287211740042,-0.0359920896506262,0.0874626378426784,0.0775708386324669,"2018-10","2018-Q4",783600,-0.0668708524757529,"2018-02"
2019-05-31,193587,"Bushwick","NY","New York-Newark-Jersey City","Kings County","New York",32,757900,-0.00577200577200577,0.00105666358473121,-0.0402684563758389,0.116416108053917,0.074862254694708,"2018-03","2018-Q1",790600,-0.0413609916519099,"2017-09"
2019-05-31,194379,"East Flatbush","NY","New York-Newark-Jersey City","Kings County","New York",33,532000,0.00910470409711684,0.00700359644141586,0.0474502854892695,0.0809392147724812,0.0361443902663674,"2018-11","2018-Q4",535500,-0.0065359477124183,"2018-10"
2019-05-31,275456,"South Side","TX","Corpus Christi","Nueces County","Corpus Christi",34,183900,0.00163398692810458,0.00327332242225859,0.0149006622516556,0.0428475307504204,0.025761088440871,"2018-10","2018-Q4",184700,-0.00433134813210612,"2018-09"
2019-05-31,28380,"Alief","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",35,143000,-0.00556328233657858,-0.019876627827279,0.0476190476190476,0.105512427684013,0.0452063814102197,"2019-02","2019-Q1",145900,-0.019876627827279,"2018-10"
2019-05-31,10957,"Corona","NY","New York-Newark-Jersey City","Queens County","New York",36,530200,-0.00711610486891386,-0.00543987994747702,-0.0154131847725162,0.0713212162016699,0.0440287182413337,"2018-10","2018-Q4",542000,-0.0217712177121771,"2018-04"
2019-05-31,273555,"East Memphis-Colonial-Yorkshire","TN","Memphis","Shelby County","Memphis",37,129000,0.000775795190069822,0.00938967136150235,0.111111111111111,0.0970002744098835,0.0293457088970115,"2019-05","2019-Q2",129000,0,"2019-05"
2019-05-31,270945,"Sunset Park","NY","New York-Newark-Jersey City","Kings County","New York",38,529500,0.00189214758751183,-0.0135991058122206,-0.0391943385955362,0.077422498696794,0.0452638559763165,"2018-06","2018-Q2",551900,-0.040587062873709,"2018-03"
2019-05-31,273088,"Bullard","CA","Fresno","Fresno County","Fresno",39,290700,-0.00376970527758739,0.00241379310344828,0.0404438081603436,0.0502500869264766,0.0313467758266697,"2006-04","2006-Q2",351800,-0.173678226264923,"2004-12"
2019-05-31,275501,"Southwest Dallas","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",40,192900,-0.00873586844809866,-0.0102616726526424,0.0954003407155026,0.15784519769525,0.0720516647577649,"2019-03","2019-Q1",195900,-0.0153139356814701,"2019-02"
2019-05-31,193406,"Borough Park","NY","New York-Newark-Jersey City","Kings County","New York",41,914800,0.00494342524442491,0.0231517727323566,0.0902157073054463,0.0856014936797529,0.0572828791504199,"2019-05","2019-Q2",914800,0,"2019-05"
2019-05-31,193285,"Bensonhurst","NY","New York-Newark-Jersey City","Kings County","New York",42,820300,0.00305698214722426,0.0148459730298157,0.0226904376012966,0.0596116458297364,0.052170593064826,"2019-05","2019-Q2",820300,0,"2019-05"
2019-05-31,276246,"Central City","TX","Corpus Christi","Nueces County","Corpus Christi",43,76500,-0.00260756192959583,-0.0116279069767442,-0.0401505646173149,0.0373000541421127,0.0124450792166286,"2018-05","2018-Q2",79700,-0.0401505646173149,"2017-11"
2019-05-31,276652,"West San Jose","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",44,1470500,-0.01434412494135,-0.0495119901751664,-0.0927319842053307,0.0925321421026932,0.078853355619704,"2018-06","2018-Q2",1633100,-0.099565244014451,"2017-12"
2019-05-31,403223,"Elmhurst","NY","New York-Newark-Jersey City","Queens County","New York",45,554100,-0.00198126801152738,0.00727140519905472,0.00435019032082654,0.0678814706021116,0.0390408438548555,"2018-08","2018-Q3",571300,-0.0301067740241554,"2018-06"
2019-05-31,273527,"East","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",46,163000,-0.0079123554473524,-0.021021021021021,0.0969044414535666,0.142595289474438,0.0687948649965398,"2019-02","2019-Q1",166500,-0.021021021021021,"2019-01"
2019-05-31,275454,"South Scottsdale","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Scottsdale",47,349300,-0.00963992061241849,-0.0264771460423634,0.0486340438306815,0.0750953984045741,0.0544294994216281,"2019-02","2019-Q1",358800,-0.0264771460423634,"2018-11"
2019-05-31,276215,"Blossom Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",48,938300,-0.015321649700913,-0.049918995544755,-0.0657174151150055,0.0730308638655968,0.0662775588148501,"2018-10","2018-Q4",1019700,-0.0798274002157497,"2018-02"
2019-05-31,276476,"North Long Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Long Beach",49,466600,-0.000214270409256482,0.000214362272240086,0.0293403926759321,0.0734943075444645,0.0563856294808558,"2019-04","2019-Q2",466700,-0.000214270409256482,"2019-03"
2019-05-31,269592,"Logan Square","IL","Chicago-Naperville-Elgin","Cook County","Chicago",50,341800,-0.0147016431248198,-0.0309044513751063,-0.014985590778098,0.0755279200366439,0.0313589310062634,"2019-02","2019-Q1",352700,-0.0309044513751063,"2017-10"
2019-05-31,403131,"Sheepshead Bay","NY","New York-Newark-Jersey City","Kings County","New York",51,784000,-0.0021636757031946,-0.00431800863601727,0.000638162093171666,0.0697632427279868,0.0495229950772926,"2018-10","2018-Q4",795700,-0.0147040341837376,"2018-06"
2019-05-31,343217,"South Bronx","NY","New York-Newark-Jersey City","Bronx County","New York",52,385500,-0.0170831208567058,-0.0604435778698513,-0.01179184824404,0.0766274135292713,0.0347308128239863,"2018-11","2018-Q4",421100,-0.0845404891949656,"2018-05"
2019-05-31,343205,"Soundview","NY","New York-Newark-Jersey City","Bronx County","New York",53,404400,0.00372300819061802,-0.0119716589298803,0.0183832787710904,0.0625375054157389,0.0316964676282891,"2018-12","2018-Q4",415200,-0.0260115606936416,"2018-11"
2019-05-31,118987,"Willow Glen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",54,1256300,-0.0148984552654277,-0.0475360121304018,-0.0674732779097387,0.0852850307718913,0.0700065705682689,"2018-10","2018-Q4",1366800,-0.0808457711442786,"2018-01"
2019-05-31,275467,"Southeast","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",55,212000,-0.000471475719000471,0.00378787878787879,0.0777834265378749,0.0957630939730816,0.0508505645069539,"2019-04","2019-Q2",212100,-0.000471475719000471,"2019-04"
2019-05-31,193640,"Canarsie","NY","New York-Newark-Jersey City","Kings County","New York",56,488800,0.00514085955171705,-0.00244897959183673,0.0639965171963431,0.0629614091905937,0.0318339616929515,"2019-02","2019-Q1",490000,-0.00244897959183673,"2019-02"
2019-05-31,273480,"Downtown","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",57,867200,-0.0152168975698387,-0.0448287256305761,-0.0358016455414721,0.0947891924447493,0.0737712335619354,"2018-10","2018-Q4",933400,-0.0709235054638954,"2018-04"
2019-05-31,274514,"Mid City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",58,1076300,0.00410486052803433,-0.0039792707754951,0.0267099112849375,0.0907873994922166,0.0665867311620691,"2018-12","2018-Q4",1088400,-0.0111172363101801,"2018-10"
2019-05-31,271511,"Northwest","TX","El Paso","El Paso County","El Paso",59,204500,0.00442043222003929,0.00987654320987654,0.0209685471792312,0.021129298590389,0.00743453571164632,"2019-05","2019-Q2",204500,0,"2019-05"
2019-05-31,41466,"Van Nuys","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",60,580100,-0.00257909215955983,-0.00820653103094546,0.027271117407473,0.0701052103232191,0.0602702865845641,"2019-01","2019-Q1",585200,-0.00871496924128503,"2018-09"
2019-05-31,275090,"Preston Hollow","TX","Dallas-Fort Worth-Arlington","Dallas County","Dallas",61,408900,-0.0106460198403097,-0.027123483226267,0.0404580152671756,0.105269324295468,0.060711814166166,"2019-02","2019-Q1",420300,-0.027123483226267,"2019-01"
2019-05-31,270875,"Lower East Side","NY","New York-Newark-Jersey City","New York County","New York",62,929400,-0.00864,-0.0307644175617896,-0.0857761164666535,0.0304653531226262,0.034322125859545,"2018-06","2018-Q2",1018600,-0.0875711761240919,"2017-01"
2019-05-31,273652,"Estrella","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",63,212300,0.00141509433962264,0.010952380952381,0.0837161817253701,0.0917150797331852,0.0695277842918258,"2006-06","2006-Q2",243000,-0.126337448559671,"2005-09"
2019-05-31,41131,"Sun Valley","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",64,555000,-0.00125967248515386,-0.00519806416920595,0.0321740747628789,0.0807011174166192,0.0571719572938876,"2019-02","2019-Q1",557900,-0.00519806416920595,"2019-01"
2019-05-31,33183,"Northridge","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",65,709500,0.00169419737399407,0.00282685512367491,0.0177879787691866,0.0572542740128914,0.0437201458180037,"2006-07","2006-Q3",717000,-0.0104602510460251,"2006-04"
2019-05-31,18131,"Flushing","NY","New York-Newark-Jersey City","Queens County","New York",66,733300,-0.00299116247450714,-0.00824993237760346,0.0439920273348519,0.0741125654528014,0.0551712554615151,"2019-02","2019-Q1",739400,-0.00824993237760346,"2018-12"
2019-05-31,15046,"Alafaya","FL","Orlando-Kissimmee-Sanford","Orange County","Orlando",67,293600,0.00170590242238144,0.00582391229873244,0.059927797833935,0.0711617724646507,0.0421990730628719,"2006-08","2006-Q3",332300,-0.116461029190491,"2005-12"
2019-05-31,27182,"South Ozone Park","NY","New York-Newark-Jersey City","Queens County","New York",68,501500,0.00320064012802561,0.00662384584504215,0.0439217318900916,0.0619053469656279,0.0340795654320323,"2019-05","2019-Q2",501500,0,"2019-05"
2019-05-31,267900,"Ahwatukee Foothills","AZ","Phoenix-Mesa-Scottsdale","Maricopa County","Phoenix",69,331200,0.000906618313689937,0.00211800302571861,0.0484330484330484,0.0410901406173287,0.0352179742665992,"2006-04","2006-Q2",374500,-0.11562082777036,"2005-09"
2019-05-31,34213,"Sylmar","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",70,519900,0,-0.0023028209556707,0.0278766310794781,0.0677520376282394,0.0512162007910135,"2006-10","2006-Q4",538800,-0.0350779510022272,"2006-04"
2019-05-31,113886,"Boyle Heights","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",71,449500,0.00402054947509493,0.0144436921688107,0.0735610222116074,0.0993737411815701,0.061018257687699,"2019-05","2019-Q2",449500,0,"2019-05"
2019-05-31,275950,"West","TX","Dallas-Fort Worth-Arlington","Tarrant County","Arlington",72,221100,0,0.00408719346049046,0.0864864864864865,0.096171401271679,0.0508830041165511,"2019-05","2019-Q2",221100,0,"2019-05"
2019-05-31,46795,"North Hollywood","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",73,651000,-0.00245173153539687,-0.0091324200913242,0.0476343739942066,0.0858765320890575,0.060267181507659,"2019-01","2019-Q1",658100,-0.0107886339462088,"2018-11"
2019-05-31,54300,"San Pedro","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",74,622900,0.00289808404443729,0.00581301469400937,0.021482453263365,0.0577224946571875,0.0360572459706106,"2019-05","2019-Q2",622900,0,"2019-05"
2019-05-31,274756,"North Valley","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",75,939600,-0.0144745122718691,-0.0493727235936868,-0.0471554609066018,0.0945455537819244,0.0796820371584472,"2018-10","2018-Q4",1010700,-0.0703472840605521,"2018-02"
2019-05-31,115003,"Evergreen","CA","San Jose-Sunnyvale-Santa Clara","Santa Clara County","San Jose",76,1047300,-0.0126331667766569,-0.04198682766191,-0.0552097428958051,0.0707209186749935,0.0621271054959578,"2018-10","2018-Q4",1133400,-0.0759661196400212,"2018-02"
2019-05-31,268236,"Koreatown","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",77,626400,-0.00270657538608502,-0.012921525370312,0.0211933485490708,0.0575185913127594,0.0412302385841727,"2019-01","2019-Q1",635200,-0.0138539042821159,"2018-11"
2019-05-31,48570,"Woodland Hills","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",78,810800,-0.00123183050012318,-0.0118220597196831,0.00682975288712281,0.0438242063296501,0.03929017655808,"2019-01","2019-Q1",822700,-0.0144645678862283,"2018-07"
2019-05-31,403553,"Eldridge - West Oaks","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",79,251400,-0.00277667592225307,-0.0114038537160834,-0.0141176470588235,0.0604075232639614,0.0370086631819722,"2018-05","2018-Q2",255000,-0.0141176470588235,"2018-02"
2019-05-31,27080,"Sherman Oaks","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",80,968000,0.00446196949258068,0.00980596703525975,0.0297872340425532,0.0583796513538954,0.0525185609848764,"2019-05","2019-Q2",968000,0,"2019-05"
2019-05-31,40215,"Pacoima","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",81,463600,-0.000646691097219228,-0.00215238915195867,0.0318272868907189,0.0734914210749633,0.0601113656218693,"2006-10","2006-Q4",493600,-0.0607779578606159,"2006-03"
2019-05-31,196538,"Murray Hill","NY","New York-Newark-Jersey City","Queens County","New York",82,907700,-0.001539984600154,0.00687742651136994,0.0357142857142857,0.067301647182215,0.0467125927086902,"2019-04","2019-Q2",909100,-0.001539984600154,"2019-04"
2019-05-31,270318,"North Raleigh","NC","Raleigh","Wake County","Raleigh",83,309300,0.00291828793774319,0.0117762512266928,0.0534741144414169,0.057927274026113,0.0295304806554937,"2019-05","2019-Q2",309300,0,"2019-05"
2019-05-31,343228,"Southwest","CA","San Diego-Carlsbad","San Diego County","Chula Vista",84,477100,-0.00146504813729594,-0.00396659707724426,0.0251396648044693,0.0645272863721982,0.0592904679817667,"2006-07","2006-Q3",482100,-0.010371292263016,"2006-03"
2019-05-31,37739,"Canyon Country","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",85,518000,-0.000771604938271605,-0.00671140939597316,0.0101404056162247,0.0554475458076218,0.0434939622405073,"2006-07","2006-Q3",545400,-0.0502383571690502,"2006-01"
2019-05-31,116625,"Mira Mesa","CA","San Diego-Carlsbad","San Diego County","San Diego",86,610300,-0.000654986081545767,0.00164122763827343,0.0379251700680272,0.0608161591914123,0.0550556121688479,"2019-04","2019-Q2",610700,-0.000654986081545767,"2019-04"
2019-05-31,118872,"West Anaheim","CA","Los Angeles-Long Beach-Anaheim","Orange County","Anaheim",87,574700,-0.00191038555053838,-0.00536517826237452,0.0182494684620836,0.0577676811420258,0.0488804382215853,"2006-07","2006-Q3",584800,-0.0172708618331053,"2006-04"
2019-05-31,273757,"Forest Hills","NY","New York-Newark-Jersey City","Queens County","New York",88,931800,-0.000964940495336121,0.0176933158584535,0.0318936877076412,0.0590874837012121,0.0455610330140577,"2019-04","2019-Q2",932700,-0.000964940495336121,"2019-04"
2019-05-31,273348,"Cordova-Appling","TN","Memphis","Shelby County","Memphis",89,167000,0.00481347773766546,0.0139647844565877,0.0830090791180285,0.0658585096324351,0.0275165051703201,"2019-05","2019-Q2",167000,0,"2019-05"
2019-05-31,343868,"Northwest Raleigh","NC","Raleigh","Wake County","Raleigh",90,316400,0.00285261489698891,0.0082855321861058,0.0671163575042159,0.0503456818282308,0.0272544182013745,"2019-05","2019-Q2",316400,0,"2019-05"
2019-05-31,48200,"Valencia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Santa Clarita",91,574900,-0.00225616105518917,-0.00879310344827586,0.000696257615317668,0.0475230728550764,0.0362674427990084,"2006-06","2006-Q2",602200,-0.0453337761541016,"2005-11"
2019-05-31,276023,"Westlake","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",92,643900,-0.00525258767186776,-0.0188937985677282,0.00625097671511174,0.0835478143540032,0.0585517372690538,"2018-11","2018-Q4",662400,-0.0279287439613527,"2018-09"
2019-05-31,40548,"Reseda","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",93,538500,-0.00111296605453534,-0.00609080841638981,0.0225977971895177,0.0623860360046338,0.0554206956252972,"2019-02","2019-Q1",541800,-0.00609080841638981,"2018-11"
2019-05-31,275173,"Ridgewood","NY","New York-Newark-Jersey City","Queens County","New York",94,689700,-0.01919795221843,-0.0650671004473363,-0.112926045016077,0.089348361925317,0.056599652457143,"2018-09","2018-Q3",807400,-0.145776566757493,"2018-03"
2019-05-31,232166,"Clear Lake","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",95,233700,0.0034349506225848,0.00559380378657487,0.0536519386834986,0.0726197178875194,0.0453380174038895,"2019-05","2019-Q2",233700,0,"2019-05"
2019-05-31,271326,"Central Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",96,136100,-0.0159074475777296,-0.0368011323425336,0.0517774343122102,0.10158809265464,0.0430392865435743,"2019-02","2019-Q1",141300,-0.0368011323425336,"2018-12"
2019-05-31,271503,"Northeast","TX","El Paso","El Paso County","El Paso",97,102500,-0.00774443368828654,-0.0219465648854962,0.0406091370558376,0.0284169650487385,0.00880175084236834,"2019-02","2019-Q1",104800,-0.0219465648854962,"2018-12"
2019-05-31,403169,"West Rogers Park","IL","Chicago-Naperville-Elgin","Cook County","Chicago",98,209700,0.000477099236641221,0.0159883720930233,0.0464071856287425,0.0914301664028763,0.00163598855457892,"2007-04","2007-Q2",268700,-0.219575735020469,"2003-12"
2019-05-31,270829,"East Village","NY","New York-Newark-Jersey City","New York County","New York",99,1280000,-0.015990159901599,-0.033159604199713,-0.0785400619105896,0.0278381246092632,0.0296158220737743,"2017-02","2017-Q1",1432600,-0.106519614686584,"2015-10"
2019-05-31,275424,"South Dorchester","MA","Boston-Cambridge-Newton","Suffolk County","Boston",100,506400,-0.0109375,-0.0287686996547756,0.0569818409517846,0.0986994345860246,0.072027768850278,"2019-02","2019-Q1",521400,-0.0287686996547756,"2018-11"
2019-05-31,197044,"Park Slope","NY","New York-Newark-Jersey City","Kings County","New York",101,1267600,-0.00126063662149385,0.00483551327784384,-0.0608979108016002,0.0525124345797798,0.0493942728417993,"2018-02","2018-Q1",1372000,-0.0760932944606414,"2016-02"
2019-05-31,273973,"Hickory Ridge-South Riverdale","TN","Memphis","Shelby County","Memphis",102,116600,-0.00426985482493595,0,0.0989632422243167,0.0902360393878281,0.0640036087837501,"2019-03","2019-Q1",117400,-0.00681431005110733,"2019-02"
2019-05-31,403558,"South Belt - Ellington","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",103,174100,-0.0040045766590389,-0.00627853881278539,0.0456456456456456,0.0756586996945932,0.0379149141178996,"2019-03","2019-Q1",175500,-0.00797720797720798,"2019-02"
2019-05-31,13176,"Panorama City","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County","Los Angeles",104,480700,0.00187578157565652,0.00271172298706717,0.0389020963907499,0.0761180051500507,0.0588694851327987,"2006-09","2006-Q3",496300,-0.0314326012492444,"2006-05"
2019-05-31,274117,"Jackson Heights","NY","New York-Newark-Jersey City","Queens County","New York",105,546600,-0.0142470694319206,-0.0254947405954716,-0.0110367287859598,0.0852472042011847,0.0374337545641494,"2018-08","2018-Q3",573800,-0.0474032764029279,"2018-05"
2019-05-31,238122,"Greater Fondren Southwest","TX","Houston-The Woodlands-Sugar Land","Harris County","Houston",106,161500,-0.00980993255671367,-0.0241691842900302,0.023447401774398,0.0800278806835286,0.0400034443079542,"2019-02","2019-Q1",165500,-0.0241691842900302,"2018-09"
